51464.205442 r 18.316 0.008
51464.206275 i 18.224 0.009
51464.207109 u 19.826 0.040
51464.207942 z 18.201 0.025
51464.208775 g 18.575 0.008
52197.231179 r 18.138 0.007
52197.232012 i 18.014 0.008
52197.232846 u 19.666 0.041
52197.233679 z 17.953 0.019
52197.234512 g 18.421 0.007
52231.117160 r 17.969 0.007
52231.117993 i 17.880 0.008
52231.118827 u 19.496 0.034
52231.119660 z 17.861 0.019
52231.120493 g 18.157 0.007
52557.225165 r 18.120 0.008
52557.225998 i 18.030 0.009
52557.226832 u 19.711 0.049
52557.227665 z 18.027 0.027
52557.228498 g 18.423 0.007
52578.121243 r 18.340 0.008
52578.122076 i 18.208 0.009
52578.122910 u 19.778 0.039
52578.123743 z 18.169 0.024
52578.124576 g 18.619 0.008
52929.151469 r 17.787 0.006
52929.152302 i 17.775 0.007
52929.153136 u 19.172 0.028
52929.153969 z 17.783 0.018
52929.154802 g 17.852 0.006
52934.131626 r 18.025 0.007
52934.132459 i 17.934 0.008
52934.133293 u 19.612 0.040
52934.134126 z 17.912 0.021
52934.134959 g 18.246 0.007
52936.127552 r 18.241 0.008
52936.128385 i 18.095 0.008
52936.129219 u 19.834 0.042
52936.130052 z 18.036 0.020
52936.130885 g 18.549 0.008
53243.312761 r 18.253 0.009
53243.313594 i 18.130 0.009
53243.314428 u 19.847 0.051
53243.315261 z 18.086 0.020
53243.316094 g 18.558 0.010
53270.191622 r 18.361 0.015
53270.192455 i 18.232 0.014
53270.193289 u 19.928 0.055
53270.194122 z 18.229 0.025
53270.194955 g 18.683 0.014
53272.241561 r 17.958 0.008
53272.242394 i 17.897 0.008
53272.243228 u 19.428 0.062
53272.244061 z 17.843 0.019
53272.244894 g 18.152 0.010
53286.210277 r 17.980 0.007
53286.211110 i 17.922 0.007
53286.211944 u 19.449 0.040
53286.212777 z 17.892 0.021
53286.213610 g 18.188 0.007
53288.168766 r 18.174 0.008
53288.169599 i 18.052 0.008
53288.170433 u 19.789 0.045
53288.171266 z 18.032 0.020
53288.172099 g 18.496 0.008
53294.196099 r 18.124 0.014
53294.196933 i 18.004 0.015
53294.197766 u 19.668 0.038
53294.198599 z 17.983 0.025
53294.199433 g 18.400 0.026
53302.164437 r 18.231 0.010
53302.165270 i 18.096 0.009
53302.166104 u 19.837 0.076
53302.166937 z 18.047 0.023
53302.167770 g 18.545 0.012
53312.119964 r 18.340 0.015
53312.120797 i 18.214 0.016
53312.121631 u 19.835 0.055
53312.122464 z 18.094 0.038
53312.123297 g 18.614 0.021
53314.121161 r 17.947 0.007
53314.121994 i 17.918 0.008
53314.122828 u 19.397 0.034
53314.123661 z 17.861 0.023
53314.124494 g 18.141 0.006
#53616.225533 r -99.000 0.023
#53616.226366 i -99.000 0.035
#53616.227200 u -99.000 0.182
#53616.228033 z -99.000 0.136
53616.228866 g 18.635 0.018
53623.215743 r 18.098 0.008
53623.216576 i 17.996 0.008
53623.217410 u 19.589 0.046
53623.218243 z 17.947 0.022
53623.219076 g 18.387 0.008
53626.201955 r 18.036 0.008
53626.202788 i 17.935 0.008
53626.203622 u 19.499 0.051
53626.204455 z 17.929 0.022
53626.205288 g 18.271 0.009
53628.186821 r 18.242 0.014
53628.187654 i 18.088 0.013
53628.188488 u 19.753 0.125
53628.189321 z 18.065 0.030
53628.190154 g 18.576 0.018
53637.188435 r 18.128 0.008
53637.189268 i 18.018 0.009
53637.190102 u 19.660 0.049
53637.190935 z 17.953 0.026
53637.191768 g 18.392 0.008
53644.180876 r 18.377 0.011
53644.181710 i 18.292 0.020
53644.182543 u 19.833 0.039
53644.183376 z 18.177 0.024
53644.184210 g 18.644 0.014
53654.215506 r 18.156 0.009
53654.216339 i 18.058 0.009
53654.217173 u 19.671 0.051
53654.218006 z 17.974 0.024
53654.218839 g 18.470 0.009
53656.163098 r 18.257 0.013
53656.163931 i 18.141 0.013
53656.164765 u 19.816 0.119
53656.165598 z 18.073 0.033
53656.166431 g 18.602 0.017
53663.176407 r 17.931 0.008
53663.177240 i 17.874 0.008
53663.178074 u 19.393 0.046
53663.178907 z 17.884 0.018
53663.179740 g 18.114 0.008
53665.154376 r 18.211 0.032
53665.155209 i 18.045 0.031
53665.156043 u 19.590 0.165
#53665.156876 z -99.000 0.106
53665.157709 g 18.433 0.053
53668.166007 r 18.146 0.008
53668.166840 i 18.038 0.009
53668.167674 u 19.627 0.045
53668.168507 z 17.998 0.029
53668.169340 g 18.434 0.008
53670.170861 r 18.260 0.008
53670.171694 i 18.156 0.009
53670.172528 u 19.734 0.045
53670.173361 z 18.042 0.025
53670.174194 g 18.555 0.008
53673.138843 r 18.261 0.008
53673.139676 i 18.118 0.008
53673.140510 u 19.774 0.045
53673.141343 z 18.109 0.025
53673.142176 g 18.573 0.008
53675.135731 r 18.378 0.009
53675.136564 i 18.229 0.009
53675.137398 u 19.892 0.049
53675.138231 z 18.195 0.029
53675.139064 g 18.653 0.008
53677.156764 r 17.958 0.007
53677.157597 i 17.898 0.007
53677.158431 u 19.430 0.036
53677.159264 z 17.847 0.018
53677.160097 g 18.167 0.007
53680.143429 r 17.882 0.007
53680.144262 i 17.849 0.007
53680.145096 u 19.322 0.033
53680.145929 z 17.795 0.018
53680.146762 g 18.010 0.006
53686.210134 r 17.856 0.012
53686.210967 i 17.837 0.013
53686.211801 u 19.212 0.125
53686.212634 z 17.825 0.034
53686.213467 g 17.998 0.016
53693.145331 r 18.228 0.009
53693.146164 i 18.087 0.009
53693.146998 u 19.754 0.070
53693.147831 z 18.089 0.022
53693.148664 g 18.571 0.012
53702.141017 r 18.085 0.028
53702.141850 i 18.003 0.018
53702.142684 u 19.632 0.066
53702.143517 z 17.894 0.049
53702.144350 g 18.416 0.019
53703.150130 r 17.786 0.013
53703.150963 i 17.777 0.013
53703.151796 u 19.086 0.036
53703.152630 z 17.770 0.031
53703.153463 g 17.873 0.015
53704.128657 r 18.276 0.008
53704.129490 i 18.129 0.008
53704.130324 u 19.706 0.047
53704.131157 z 18.131 0.026
53704.131990 g 18.604 0.008
53989.224754 r 18.027 0.015
53989.225588 i 17.955 0.016
53989.226421 u 19.387 0.043
53989.227254 z 17.954 0.024
53989.228088 g 18.293 0.019
53995.213959 r 17.896 0.015
53995.214792 i 17.847 0.011
53995.215625 u 19.266 0.030
53995.216459 z 17.846 0.019
53995.217292 g 18.033 0.011
53997.192336 r 18.149 0.014
53997.193169 i 18.039 0.015
53997.194002 u 19.696 0.042
53997.194836 z 18.050 0.033
53997.195669 g 18.436 0.015
54000.200116 r 18.076 0.012
54000.200949 i 17.986 0.016
54000.201783 u 19.601 0.043
54000.202616 z 18.019 0.029
54000.203449 g 18.329 0.015
54007.176929 r 18.374 0.016
54007.177762 i 18.249 0.014
54007.178595 u 19.841 0.046
54007.179429 z 18.250 0.029
54007.180262 g 18.681 0.016
54009.174037 r 17.894 0.014
54009.174870 i 17.862 0.015
54009.175703 u 19.259 0.035
54009.176537 z 17.856 0.024
54009.177370 g 18.048 0.017
