51081.363203 r 17.879 0.006
51081.364036 i 17.800 0.008
51081.364870 u 19.345 0.029
51081.365703 z 17.794 0.019
51081.366536 g 18.081 0.006
51819.434316 r 18.062 0.007
51819.435149 i 17.968 0.009
#51819.435983 u -99.000 0.036
51819.436816 z 17.976 0.022
51819.437649 g 18.350 0.008
52225.259008 r 17.941 0.007
52225.259841 i 17.856 0.008
52225.260675 u 19.350 0.028
52225.261508 z 17.847 0.019
52225.262341 g 18.184 0.007
52288.093428 r 18.082 0.007
52288.094261 i 17.938 0.008
52288.095095 u 19.542 0.033
52288.095928 z 17.929 0.020
52288.096761 g 18.337 0.007
52551.366719 r 18.126 0.007
52551.367552 i 18.035 0.009
52551.368386 u 19.538 0.033
52551.369219 z 17.981 0.020
52551.370052 g 18.386 0.007
52558.399594 r 17.887 0.007
52558.400427 i 17.835 0.008
52558.401261 u 19.246 0.027
52558.402094 z 17.628 0.015
52558.402927 g 18.093 0.007
52576.232646 r 18.017 0.007
52576.233479 i 17.927 0.008
52576.234313 u 19.529 0.031
52576.235146 z 17.891 0.020
52576.235979 g 18.283 0.007
52577.287102 r 17.907 0.007
52577.287935 i 17.844 0.008
52577.288769 u 19.414 0.056
52577.289602 z 17.831 0.018
52577.290435 g 18.126 0.006
52585.234179 r 18.115 0.007
52585.235012 i 18.030 0.010
52585.235846 u 19.594 0.031
52585.236679 z 18.004 0.026
52585.237512 g 18.380 0.007
52909.400815 r 18.023 0.007
52909.401648 i 17.937 0.008
52909.402482 u 19.474 0.030
52909.403315 z 17.911 0.019
52909.404148 g 18.304 0.007
52910.371059 r 17.728 0.006
52910.371892 i 17.716 0.007
52910.372726 u 19.016 0.023
52910.373559 z 17.739 0.018
52910.374392 g 17.847 0.006
52935.298226 r 17.545 0.006
52935.299059 i 17.600 0.007
52935.299893 u 18.782 0.021
52935.300726 z 17.590 0.019
52935.301559 g 17.562 0.005
52963.221302 r 17.952 0.007
52963.222135 i 17.871 0.008
52963.222969 u 19.361 0.027
52963.223802 z 17.833 0.017
52963.224635 g 18.167 0.007
52971.212217 r 18.143 0.007
52971.213050 i 18.048 0.009
52971.213884 u 19.581 0.032
52971.214717 z 18.052 0.021
52971.215550 g 18.373 0.007
53351.143606 r 17.447 0.005
53351.144439 i 17.514 0.007
53351.145273 u 18.561 0.018
53351.146106 z 17.551 0.018
53351.146939 g 17.332 0.005
53622.400661 r 18.079 0.007
53622.401494 i 17.943 0.010
53622.402328 u 19.496 0.034
53622.403161 z 17.886 0.021
53622.403994 g 18.356 0.007
53634.350131 r 17.429 0.008
53634.350964 i 17.517 0.010
53634.351798 u 18.592 0.047
53634.352631 z 17.547 0.018
53634.353464 g 17.371 0.007
53638.391467 r 17.870 0.007
53638.392300 i 17.811 0.008
53638.393134 u 19.235 0.031
53638.393967 z 17.796 0.019
53638.394800 g 18.092 0.007
53640.355503 r 18.237 0.008
53640.356336 i 18.150 0.009
53640.357170 u 19.654 0.038
53640.358003 z 18.082 0.022
53640.358836 g 18.509 0.008
53646.416912 r 18.123 0.010
53646.417745 i 18.038 0.012
53646.418579 u 19.603 0.038
53646.419412 z 18.030 0.026
53646.420245 g 18.405 0.009
53655.327675 r 18.185 0.008
53655.328508 i 18.122 0.010
53655.329342 u 19.695 0.040
53655.330175 z 18.104 0.025
53655.331008 g 18.461 0.008
53664.352631 r 17.502 0.009
53664.353464 i 17.545 0.013
53664.354298 u 18.703 0.043
53664.355131 z 17.564 0.025
53664.355964 g 17.522 0.008
53665.417267 r 17.515 0.007
53665.418100 i 17.559 0.008
53665.418934 u 18.611 0.031
53665.419767 z 17.580 0.018
53665.420600 g 17.441 0.006
53669.311877 r 17.428 0.006
53669.312710 i 17.501 0.007
#53669.313544 u -99.000 0.020
53669.314377 z 17.521 0.015
53669.315210 g 17.340 0.005
53671.396633 r 18.132 0.009
53671.397466 i 18.035 0.011
53671.398300 u 19.536 0.050
53671.399133 z 17.986 0.024
53671.399966 g 18.373 0.008
53674.296112 r 17.590 0.006
53674.296945 i 17.616 0.008
53674.297779 u 18.789 0.025
53674.298612 z 17.639 0.020
53674.299445 g 17.493 0.005
53676.385575 r 18.115 0.008
53676.386408 i 18.028 0.009
53676.387242 u 19.501 0.038
53676.388075 z 17.986 0.019
53676.388908 g 18.368 0.008
53679.357474 r 17.549 0.006
53679.358307 i 17.604 0.008
53679.359141 u 18.802 0.029
53679.359974 z 17.551 0.022
#53679.360807 g -99.000 0.005
53681.348987 r 18.098 0.007
53681.349820 i 18.019 0.009
53681.350654 u 19.548 0.036
