51819.421479 r 17.502 0.006
51819.422312 i 15.689 0.004
51819.423146 u 21.085 0.111
51819.423979 z 14.641 0.005
51819.424812 g 18.877 0.010
52225.246169 r 17.523 0.006
52225.247002 i 15.707 0.004
52225.247836 u 21.079 0.098
52225.248669 z 14.702 0.005
52225.249502 g 19.047 0.010
52288.080589 r 17.446 0.005
52288.081422 i 15.663 0.004
52288.082256 u 21.006 0.088
52288.083089 z 14.642 0.004
52288.083922 g 18.971 0.010
52551.353883 r 17.755 0.006
52551.354716 i 15.933 0.004
52551.355550 u 21.053 0.115
52551.356383 z 14.847 0.004
52551.357216 g 19.179 0.011
52558.386757 r 17.547 0.006
52558.387590 i 15.728 0.006
52558.388424 u 21.041 0.086
52558.389257 z 14.655 0.006
52558.390090 g 18.925 0.009
52576.219808 r 17.459 0.006
52576.220641 i 15.635 0.004
52576.221475 u 20.844 0.079
52576.222308 z 14.616 0.005
52576.223141 g 18.927 0.009
52577.274264 r 17.445 0.006
52577.275097 i 15.625 0.004
52577.275931 u 21.014 0.091
52577.276764 z 14.588 0.005
52577.277597 g 18.882 0.009
52585.221342 r 17.652 0.006
52585.222175 i 15.850 0.004
52585.223009 u 21.036 0.097
52585.223842 z 14.802 0.005
52585.224675 g 19.123 0.010
52910.358220 r 17.427 0.005
52910.359053 i 15.634 0.005
52910.359887 u 20.703 0.069
52910.360720 z 14.618 0.005
52910.361553 g 18.842 0.009
52935.285388 r 17.445 0.006
52935.286221 i 15.651 0.004
52935.287055 u 20.841 0.084
52935.287888 z 14.660 0.005
52935.288721 g 18.931 0.009
52963.208463 r 17.707 0.007
52963.209296 i 15.897 0.006
52963.210130 u 20.890 0.070
52963.210963 z 14.790 0.006
52963.211796 g 19.039 0.010
52971.199379 r 17.490 0.005
52971.200212 i 15.708 0.004
52971.201046 u 20.468 0.060
52971.201879 z 14.730 0.004
52971.202712 g 18.966 0.009
53351.130767 r 17.455 0.005
53351.131600 i 15.633 0.004
53351.132434 u 20.877 0.080
53351.133267 z 14.609 0.005
53351.134100 g 18.854 0.009
53622.387825 r 17.671 0.006
53622.388658 i 15.872 0.004
53622.389492 u 20.641 0.089
53622.390325 z 14.800 0.004
53622.391158 g 19.015 0.011
53634.337295 r 17.414 0.008
53634.338128 i 15.625 0.003
53634.338962 u 20.748 0.333
53634.339795 z 14.651 0.004
53634.340628 g 18.941 0.031
53638.378632 r 17.427 0.006
53638.379465 i 15.685 0.005
53638.380299 u 20.726 0.089
53638.381132 z 14.695 0.005
53638.381965 g 18.929 0.010
53640.342667 r 17.421 0.005
53640.343500 i 15.672 0.004
53640.344334 u 20.477 0.076
53640.345167 z 14.684 0.005
53640.346000 g 18.918 0.010
#53646.404064 r -99.000 0.009
#53646.404897 i -99.000 0.006
#53646.405731 u -99.000 0.427
#53646.406564 z -99.000 0.006
#53646.407397 g -99.000 0.016
