51467.349959 r 17.162 0.005
51467.350792 i 15.895 0.004
51467.351626 u 20.812 0.154
51467.352459 z 15.178 0.005
51467.353292 g 18.614 0.010
51819.325987 r 16.992 0.005
51819.326820 i 15.771 0.004
51819.327654 u 20.598 0.071
51819.328487 z 15.104 0.005
51819.329320 g 18.428 0.008
52558.291251 r 17.048 0.005
52558.292084 i 15.805 0.004
52558.292918 u 20.769 0.087
52558.293751 z 15.105 0.005
52558.294584 g 18.478 0.008
52577.178748 r 17.088 0.005
52577.179581 i 15.856 0.004
52577.180415 u 20.809 0.084
52577.181248 z 15.167 0.005
52577.182081 g 18.526 0.008
52586.182227 r 17.015 0.005
52586.183060 i 15.802 0.004
52586.183894 u 20.754 0.068
52586.184727 z 15.095 0.005
52586.185560 g 18.451 0.007
52910.262710 r 17.136 0.005
52910.263543 i 15.861 0.005
52910.264377 u 20.883 0.070
52910.265210 z 15.175 0.005
52910.266043 g 18.598 0.008
52931.192912 r 16.777 0.005
52931.193745 i 15.764 0.005
52931.194579 u 19.101 0.024
52931.195412 z 15.130 0.005
52931.196245 g 18.219 0.007
52935.189875 r 17.051 0.005
52935.190708 i 15.827 0.004
52935.191542 u 20.682 0.072
52935.192375 z 15.147 0.005
52935.193208 g 18.512 0.008
52959.133202 r 17.138 0.005
52959.134035 i 15.879 0.005
52959.134869 u 20.553 0.056
52959.135702 z 15.165 0.005
52959.136535 g 18.544 0.008
52963.112946 r 17.204 0.006
52963.113779 i 15.927 0.005
52963.114613 u 20.800 0.063
52963.115446 z 15.207 0.005
52963.116279 g 18.635 0.008
53313.183076 r 16.994 0.004
53313.183909 i 15.772 0.004
53313.184743 u 20.648 0.087
53313.185576 z 15.079 0.005
53313.186409 g 18.430 0.007
53352.084012 r 17.087 0.005
53352.084845 i 15.861 0.005
53352.085679 u 20.897 0.076
53352.086512 z 15.166 0.005
53352.087345 g 18.554 0.008
53622.292317 r 17.075 0.005
53622.293150 i 15.868 0.004
53622.293984 u 20.718 0.110
53622.294817 z 15.183 0.005
53622.295650 g 18.531 0.009
53634.241787 r 16.953 0.006
#53634.242620 i -99.000 0.004
53634.243454 u 20.182 0.209
53634.244287 z 15.057 0.005
53634.245120 g 18.394 0.019
53636.247320 r 16.972 0.005
53636.248153 i 15.757 0.004
53636.248987 u 20.496 0.122
53636.249820 z 15.098 0.005
53636.250653 g 18.425 0.010
53638.283120 r 17.033 0.005
53638.283953 i 15.802 0.005
53638.284787 u 20.647 0.078
53638.285620 z 15.132 0.005
53638.286453 g 18.481 0.008
#53640.247156 r -99.000 0.008
#53640.247989 i -99.000 0.011
#53640.248823 u -99.000 0.226
#53640.249656 z -99.000 0.006
#53640.250489 g -99.000 0.077
53655.219326 r 16.944 0.005
53655.220159 i 15.750 0.003
53655.220993 u 20.380 0.168
#53655.221826 z -99.000 0.005
#53655.222659 g -99.000 0.015
53664.244283 r 17.030 0.005
53664.245116 i 15.791 0.004
53664.245950 u 20.468 0.126
53664.246783 z 15.119 0.005
53664.247616 g 18.436 0.011
53666.207886 r 17.154 0.006
53666.208719 i 15.905 0.005
53666.209553 u 20.822 0.079
53666.210386 z 15.206 0.006
53666.211219 g 18.607 0.009
53669.203525 r 16.968 0.005
53669.204358 i 15.763 0.005
53669.205192 u 20.497 0.059
53669.206025 z 15.098 0.005
53669.206858 g 18.415 0.007
53671.288303 r 17.069 0.005
53671.289136 i 15.845 0.004
53671.289970 u 20.748 0.107
53671.290803 z 15.160 0.005
53671.291636 g 18.491 0.008
53674.187760 r 17.089 0.005
53674.188593 i 15.855 0.004
53674.189427 u 20.714 0.077
53674.190260 z 15.162 0.005
53674.191093 g 18.549 0.008
53676.277246 r 16.992 0.005
53676.278079 i 15.769 0.004
53676.278913 u 20.699 0.098
53676.279746 z 15.081 0.005
53676.280579 g 18.428 0.008
53679.249134 r 17.042 0.005
53679.249967 i 15.828 0.004
53679.250801 u 20.719 0.098
53679.251634 z 15.142 0.005
53679.252467 g 18.487 0.008
53681.240646 r 17.037 0.005
53681.241479 i 15.815 0.005
53681.242313 u 20.877 0.092
53681.243146 z 15.134 0.005
53681.243979 g 18.477 0.008
#53685.199696 r -99.000 0.008
#53685.200529 i -99.000 0.005
53685.201363 u 20.403 0.275
53685.202196 z 15.091 0.006
53685.203029 g 18.405 0.026
53687.238035 r 17.006 0.006
53687.238868 i 15.801 0.005
53687.239702 u 20.580 0.211
53687.240535 z 15.111 0.006
53687.241368 g 18.439 0.015
53697.197670 r 17.018 0.010
53697.198503 i 15.816 0.005
53697.199337 u 20.191 0.155
#53697.200170 z -99.000 0.007
53697.201003 g 18.378 0.015
53700.196629 r 17.054 0.005
53700.197462 i 15.833 0.004
53700.198296 u 20.769 0.097
53700.199129 z 15.167 0.005
53700.199962 g 18.469 0.008
53705.183299 r 17.076 0.005
53705.184132 i 15.848 0.004
53705.184966 u 20.734 0.082
53705.185799 z 15.162 0.005
53705.186632 g 18.496 0.008
53975.268301 r 17.163 0.022
53975.269134 i 15.902 0.015
53975.269968 u 20.868 0.087
53975.270801 z 15.202 0.021
53975.271634 g 18.609 0.017
#53993.336147 r -99.000 0.016
#53993.336980 i -99.000 0.018
#53993.337814 u -99.000 0.515
#53993.338647 z -99.000 0.037
#53993.339480 g -99.000 0.041
53996.275027 r 16.975 0.016
53996.275860 i 15.752 0.015
53996.276694 u 20.553 0.061
53996.277527 z 15.069 0.013
53996.278360 g 18.410 0.014
53998.243657 r 17.046 0.018
53998.244491 i 15.804 0.017
53998.245324 u 20.666 0.060
53998.246157 z 15.127 0.015
53998.246991 g 18.464 0.023
54005.273895 r 17.109 0.016
54005.274729 i 15.844 0.012
54005.275562 u 20.764 0.068
54005.276395 z 15.161 0.016
54005.277229 g 18.557 0.020
54010.229153 r 17.102 0.016
54010.229987 i 15.861 0.013
54010.230820 u 20.872 0.090
54010.231653 z 15.163 0.013
54010.232487 g 18.554 0.015
54012.222022 r 17.158 0.010
54012.222856 i 15.890 0.014
54012.223689 u 20.815 0.157
54012.224522 z 15.190 0.013
54012.225356 g 18.567 0.018
54020.227959 r 17.163 0.022
54020.228792 i 15.906 0.020
54020.229626 u 20.681 0.085
54020.230459 z 15.194 0.013
54020.231292 g 18.615 0.021
#54022.277248 r -99.000 0.014
54022.278081 i 15.791 0.011
54022.278914 u 20.585 0.080
54022.279748 z 15.083 0.011
#54022.280581 g -99.000 0.018
54028.218333 r 17.141 0.018
54028.219166 i 15.895 0.015
54028.220000 u 20.771 0.081
54028.220833 z 15.182 0.042
54028.221666 g 18.561 0.031
54030.221515 r 17.072 0.013
54030.222348 i 15.849 0.015
54030.223181 u 20.686 0.063
54030.224015 z 15.159 0.014
54030.224848 g 18.580 0.021
54035.297415 r 17.158 0.017
54035.298248 i 15.898 0.013
54035.299082 u 20.491 0.110
54035.299915 z 15.185 0.018
54035.300748 g 18.567 0.017
54037.202779 r 17.046 0.015
54037.203612 i 15.835 0.015
54037.204446 u 20.642 0.079
54037.205279 z 15.145 0.012
54037.206112 g 18.478 0.017
54040.217243 r 17.101 0.013
54040.218077 i 15.854 0.013
54040.218910 u 20.596 0.141
54040.219743 z 15.174 0.010
54040.220577 g 18.533 0.016
54049.243809 r 16.961 0.013
54049.244642 i 15.737 0.012
54049.245476 u 20.647 0.184
54049.246309 z 15.083 0.017
54049.247142 g 18.387 0.020
54050.201919 r 16.926 0.015
54050.202752 i 15.764 0.035
54050.203585 u 19.892 0.076
54050.204419 z 15.059 0.027
54050.205252 g 18.335 0.013
54053.208074 r 17.093 0.015
54053.208907 i 15.834 0.016
54053.209740 u 20.683 0.076
54053.210574 z 15.132 0.015
54053.211407 g 18.519 0.023
54056.209815 r 17.015 0.019
54056.210649 i 15.757 0.060
54056.211482 u 20.522 0.137
54056.212315 z 15.132 0.026
54056.213149 g 18.463 0.025
54059.203977 r 17.042 0.014
54059.204810 i 15.828 0.015
54059.205644 u 20.493 0.077
54059.206477 z 15.147 0.025
54059.207310 g 18.464 0.017
54062.208891 r 16.964 0.020
54062.209724 i 15.778 0.020
54062.210558 u 20.586 0.101
54062.211391 z 15.110 0.023
54062.212224 g 18.394 0.020
54357.247177 r 16.965 0.018
54357.248010 i 15.747 0.014
54357.248843 u 20.728 0.072
54357.249677 z 15.093 0.020
54357.250510 g 18.401 0.018
54362.297013 r 16.987 0.015
54362.297846 i 15.753 0.021
54362.298680 u 20.479 0.066
54362.299513 z 15.085 0.015
54362.300346 g 18.392 0.031
54376.305658 r 16.963 0.013
#54376.306491 i -99.000 0.020
#54376.307325 u -99.000 0.328
#54376.308158 z -99.000 0.012
#54376.308991 g -99.000 0.017
54385.295010 r 17.102 0.014
54385.295843 i 15.865 0.014
54385.296676 u 20.828 0.075
54385.297510 z 15.165 0.012
54385.298343 g 18.553 0.026
54387.295551 r 17.086 0.014
54387.296384 i 15.848 0.014
54387.297218 u 20.825 0.103
54387.298051 z 15.162 0.015
54387.298884 g 18.518 0.017
54392.290246 r 17.013 0.020
54392.291080 i 15.812 0.018
54392.291913 u 20.651 0.079
54392.292746 z 15.154 0.017
54392.293580 g 18.451 0.033
54402.288686 r 17.061 0.018
54402.289519 i 15.828 0.013
54402.290353 u 20.725 0.173
54402.291186 z 15.118 0.020
54402.292019 g 18.475 0.023
