51075.299933 r 17.502 0.006
51075.300766 i 17.375 0.006
51075.301600 u 18.998 0.024
51075.302433 z 17.321 0.016
51075.303266 g 17.817 0.006
52196.300437 r 17.446 0.006
52196.301270 i 17.363 0.006
52196.302104 u 18.927 0.025
52196.302937 z 17.329 0.014
52196.303770 g 17.703 0.005
52197.313546 r 17.400 0.006
52197.314379 i 17.321 0.006
52197.315213 u 18.932 0.026
52197.316046 z 17.274 0.013
52197.316879 g 17.685 0.005
52225.163740 r 17.484 0.006
52225.164573 i 17.396 0.006
52225.165407 u 19.103 0.026
52225.166240 z 17.357 0.015
52225.167073 g 17.774 0.006
52231.199525 r 17.347 0.011
52231.200358 i 17.282 0.011
52231.201192 u 18.816 0.023
52231.202025 z 17.214 0.015
52231.202858 g 17.592 0.008
52253.185696 r 17.471 0.006
52253.186529 i 17.314 0.006
52253.187363 u 19.036 0.038
52253.188196 z 17.322 0.016
52253.189029 g 17.802 0.006
52557.307527 r 17.293 0.007
52557.308360 i 17.205 0.009
#52557.309194 u -99.000 0.023
52557.310027 z 17.208 0.015
52557.310860 g 17.502 0.006
52578.203611 r 17.491 0.006
52578.204444 i 17.375 0.006
52578.205278 u 18.966 0.028
52578.206111 z 17.370 0.013
52578.206944 g 17.760 0.005
52908.282093 r 17.412 0.006
52908.282926 i 17.335 0.006
52908.283760 u 18.830 0.024
52908.284593 z 17.330 0.015
52908.285426 g 17.642 0.005
52911.295880 r 17.526 0.006
52911.296713 i 17.416 0.006
52911.297547 u 19.034 0.032
52911.298380 z 17.383 0.018
52911.299213 g 17.814 0.006
52930.173252 r 17.325 0.005
52930.174085 i 17.256 0.006
52930.174919 u 18.739 0.023
52930.175752 z 17.208 0.014
52930.176585 g 17.492 0.005
52934.213994 r 17.376 0.005
52934.214827 i 17.269 0.006
52934.215661 u 18.902 0.026
52934.216494 z 17.239 0.014
52934.217327 g 17.619 0.005
52936.209920 r 17.394 0.005
52936.210753 i 17.287 0.006
52936.211587 u 18.922 0.022
52936.212420 z 17.249 0.012
52936.213253 g 17.659 0.006
52962.135442 r 17.485 0.006
52962.136275 i 17.370 0.006
52962.137109 u 18.957 0.024
52962.137942 z 17.363 0.014
52962.138775 g 17.758 0.006
53270.273982 r 17.463 0.019
53270.274815 i 17.376 0.017
53270.275649 u 18.979 0.029
53270.276482 z 17.355 0.017
#53270.277315 g -99.000 0.015
53272.323924 r 17.356 0.006
53272.324757 i 17.261 0.006
53272.325591 u 18.778 0.025
53272.326424 z 17.283 0.013
53272.327257 g 17.554 0.006
53286.292643 r 17.533 0.006
53286.293476 i 17.403 0.006
53286.294310 u 19.020 0.029
53286.295143 z 17.364 0.015
53286.295976 g 17.827 0.006
53288.251134 r 17.506 0.006
53288.251967 i 17.390 0.006
53288.252801 u 19.045 0.027
53288.253634 z 17.382 0.014
53288.254467 g 17.792 0.006
53294.298809 r 17.334 0.005
53294.299642 i 17.261 0.005
53294.300476 u 18.784 0.024
53294.301309 z 17.236 0.013
53294.302142 g 17.568 0.005
53302.246802 r 17.444 0.007
53302.247635 i 17.307 0.007
53302.248469 u 18.905 0.037
53302.249302 z 17.307 0.014
53302.250135 g 17.727 0.008
53312.202511 r 17.300 0.013
53312.203345 i 17.212 0.013
53312.204178 u 18.832 0.027
53312.205011 z 17.223 0.018
53312.205845 g 17.516 0.017
53314.203530 r 17.304 0.005
53314.204363 i 17.214 0.006
53314.205197 u 18.786 0.022
53314.206030 z 17.223 0.013
53314.206863 g 17.538 0.005
#53616.307893 r -99.000 0.025
#53616.308726 i -99.000 0.021
53616.309560 u 18.739 0.068
#53616.310393 z -99.000 0.035
#53616.311226 g -99.000 0.008
53623.298105 r 17.524 0.009
53623.298938 i 17.394 0.011
53623.299772 u 19.019 0.032
#53623.300605 z -99.000 0.030
#53623.301438 g -99.000 0.012
53626.284319 r 17.359 0.006
53626.285152 i 17.259 0.006
53626.285986 u 18.893 0.025
53626.286819 z 17.212 0.013
53626.287652 g 17.628 0.006
53628.269184 r 17.434 0.009
53628.270017 i 17.316 0.010
53628.270851 u 18.940 0.044
53628.271684 z 17.272 0.018
53628.272517 g 17.711 0.010
53637.270799 r 17.484 0.006
53637.271632 i 17.351 0.006
53637.272466 u 18.977 0.037
53637.273299 z 17.330 0.017
53637.274132 g 17.800 0.007
53639.316177 r 17.474 0.006
53639.317010 i 17.364 0.006
53639.317844 u 18.984 0.028
53639.318677 z 17.348 0.013
53639.319510 g 17.761 0.006
53644.263450 r 17.406 0.018
53644.264283 i 17.292 0.020
53644.265117 u 18.932 0.027
53644.265950 z 17.247 0.020
53644.266783 g 17.711 0.013
53654.297870 r 17.368 0.006
53654.298703 i 17.275 0.006
53654.299537 u 18.844 0.028
53654.300370 z 17.271 0.014
53654.301203 g 17.573 0.005
53656.245464 r 17.349 0.006
53656.246297 i 17.245 0.006
53656.247131 u 18.738 0.037
53656.247964 z 17.239 0.015
53656.248797 g 17.549 0.007
53663.258772 r 17.361 0.006
53663.259605 i 17.280 0.006
#53663.260439 u -99.000 0.031
53663.261272 z 17.278 0.012
53663.262105 g 17.579 0.006
53668.248372 r 17.529 0.006
53668.249205 i 17.401 0.006
53668.250039 u 19.050 0.035
53668.250872 z 17.289 0.019
53668.251705 g 17.778 0.007
53670.253225 r 17.491 0.006
53670.254058 i 17.368 0.006
53670.254892 u 18.963 0.026
53670.255725 z 17.354 0.014
53670.256558 g 17.748 0.006
53673.221210 r 17.470 0.006
53673.222043 i 17.343 0.006
53673.222877 u 19.021 0.027
53673.223710 z 17.288 0.013
53673.224543 g 17.772 0.006
53675.218098 r 17.480 0.008
53675.218931 i 17.349 0.009
53675.219765 u 18.994 0.027
53675.220598 z 17.287 0.017
53675.221431 g 17.766 0.008
53677.239129 r 17.490 0.006
53677.239962 i 17.370 0.006
53677.240796 u 19.017 0.026
53677.241629 z 17.369 0.012
53677.242462 g 17.778 0.006
53680.225795 r 17.418 0.006
53680.226628 i 17.310 0.006
53680.227462 u 18.930 0.025
53680.228295 z 17.285 0.012
53680.229128 g 17.708 0.005
53693.227693 r 17.508 0.006
53693.228526 i 17.361 0.006
53693.229360 u 19.046 0.046
53693.230193 z 17.327 0.013
53693.231026 g 17.784 0.008
53698.225083 r 17.406 0.007
53698.225916 i 17.318 0.008
53698.226750 u 18.984 0.046
#53698.227583 z -99.000 0.020
#53698.228416 g -99.000 0.011
