51075.298978 r 17.824 0.006
51075.299811 i 17.701 0.008
51075.300645 u 19.323 0.030
51075.301478 z 17.655 0.021
51075.302311 g 18.113 0.006
52196.299496 r 17.596 0.006
52196.300329 i 17.505 0.007
52196.301163 u 19.019 0.024
52196.301996 z 17.507 0.017
52196.302829 g 17.829 0.006
52197.312603 r 17.393 0.005
52197.313436 i 17.360 0.006
52197.314270 u 18.714 0.021
52197.315103 z 17.404 0.016
52197.315936 g 17.482 0.005
52225.162781 r 17.347 0.005
52225.163614 i 17.418 0.019
52225.164448 u 18.523 0.018
52225.165281 z 17.381 0.015
52225.166114 g 17.313 0.005
52231.198564 r 17.209 0.005
52231.199397 i 17.232 0.006
52231.200231 u 18.428 0.016
52231.201064 z 17.199 0.012
52231.201897 g 17.149 0.005
52253.184735 r 17.282 0.005
52253.185568 i 17.287 0.006
52253.186402 u 18.535 0.025
52253.187235 z 17.326 0.018
52253.188068 g 17.339 0.005
52557.306567 r 17.281 0.005
52557.307400 i 17.300 0.006
52557.308234 u 18.560 0.019
52557.309067 z 17.286 0.015
52557.309900 g 17.323 0.005
52578.202651 r 17.480 0.005
52578.203484 i 17.422 0.006
52578.204318 u 18.873 0.022
52578.205151 z 17.436 0.016
52578.205984 g 17.632 0.005
52908.281134 r 17.823 0.006
52908.281967 i 17.708 0.007
52908.282801 u 19.259 0.030
52908.283634 z 17.643 0.019
52908.284467 g 18.106 0.006
52911.294921 r 17.238 0.005
52911.295754 i 17.273 0.006
52911.296588 u 18.473 0.021
52911.297421 z 17.218 0.017
52911.298254 g 17.204 0.004
52930.172294 r 17.787 0.006
52930.173127 i 17.684 0.007
52930.173961 u 19.267 0.029
52930.174794 z 17.644 0.019
52930.175627 g 18.062 0.006
52934.213035 r 17.967 0.007
52934.213868 i 17.853 0.008
52934.214702 u 19.365 0.035
52934.215535 z 17.837 0.023
52934.216368 g 18.242 0.007
52936.208961 r 17.816 0.006
52936.209794 i 17.691 0.007
52936.210628 u 19.303 0.028
#52936.211461 z -99.000 0.016
52936.212294 g 18.116 0.006
52962.134483 r 17.944 0.007
52962.135316 i 17.818 0.008
52962.136150 u 19.399 0.034
52962.136983 z 17.794 0.021
52962.137816 g 18.207 0.006
53270.273065 r 17.366 0.018
53270.273899 i 17.373 0.014
53270.274732 u 18.719 0.033
53270.275565 z 17.361 0.020
#53270.276399 g -99.000 0.029
53272.322964 r 17.956 0.008
53272.323797 i 17.849 0.009
53272.324631 u 19.395 0.036
53272.325464 z 17.793 0.020
53272.326297 g 18.195 0.008
53286.291684 r 17.667 0.006
53286.292517 i 17.576 0.007
53286.293351 u 19.059 0.029
53286.294184 z 17.578 0.017
53286.295017 g 17.927 0.006
53288.250176 r 17.492 0.005
53288.251009 i 17.463 0.006
53288.251843 u 18.653 0.020
53288.252676 z 17.455 0.015
53288.253509 g 17.559 0.005
53294.297848 r 17.245 0.005
53294.298681 i 17.287 0.006
53294.299515 u 18.464 0.019
53294.300348 z 17.288 0.014
53294.301181 g 17.176 0.004
53302.245843 r 17.791 0.008
53302.246676 i 17.653 0.009
53302.247510 u 19.234 0.043
53302.248343 z 17.639 0.020
53302.249176 g 18.072 0.009
53312.201434 r 17.842 0.013
53312.202267 i 17.726 0.017
53312.203100 u 19.303 0.044
53312.203934 z 17.659 0.026
53312.204767 g 18.133 0.016
53314.202571 r 17.597 0.006
53314.203404 i 17.520 0.007
53314.204238 u 18.999 0.024
53314.205071 z 17.523 0.017
53314.205904 g 17.826 0.005
#53616.306936 r -99.000 0.027
#53616.307769 i -99.000 0.062
#53616.308603 u -99.000 0.332
#53616.309436 z -99.000 0.084
53616.310269 g 18.134 0.013
53623.297148 r 17.680 0.006
53623.297981 i 17.561 0.008
53623.298815 u 19.054 0.032
53623.299648 z 17.557 0.020
#53623.300481 g -99.000 0.009
53626.283360 r 17.917 0.007
53626.284193 i 17.813 0.008
53626.285027 u 19.303 0.034
53626.285860 z 17.772 0.020
53626.286693 g 18.189 0.008
53628.268225 r 17.725 0.007
53628.269058 i 17.614 0.008
