     ROW    time                 energy
   409 373675618.9379517436      2738.1528320312
   410 373675618.9379517436      5497.8691406250
   411 373675618.9379517436      2464.3957519531
   412 373675618.9379517436      2393.3237304688
   413 373675618.9379517436      1868.1904296875
   414 373675618.9379517436      2319.4433593750
   415 373675618.9379517436       991.8485107422
   416 373675621.9789619446      1901.0338134766
   417 373675621.9789619446      4633.3505859375
   418 373675621.9789619446       977.1001586914
   419 373675621.9789619446      3036.4353027344
   420 373675621.9789619446      2237.5275878906
   421 373675621.9789619446      2562.7707519531
   422 373675621.9789619446      2389.8498535156
   423 373675621.9789619446      3109.0163574219
   424 373675621.9789619446      1918.1437988281
   425 373675621.9789619446      1582.8067626953
   426 373675621.9789619446      1718.2133789062
   427 373675621.9789619446      2398.2880859375
   428 373675621.9789619446      1883.2877197266
   429 373675621.9789619446      1456.2943115234
   430 373675621.9789619446       2200.675781250
   431 373675625.0199820399      1822.8239746094
   432 373675625.0199820399      1625.1319580078
   433 373675625.0199820399       882.7068481445
   434 373675625.0199820399      1933.3259277344
   435 373675625.0199820399      1474.5297851562
   436 373675625.0199820399      1114.9771728516
   437 373675625.0199820399      2109.7504882812
   438 373675625.0199820399      1264.7180175781
   439 373675628.0609922409      1807.1024169922
   440 373675628.0609922409      2569.8369140625
   441 373675628.0609922409      1285.6043701172
   442 373675628.0609922409      1938.1975097656
   443 373675628.0609922409      4250.3237304688
   444 373675628.0609922409      1963.9738769531
   445 373675628.0609922409      1780.7971191406
   446 373675628.0609922409       970.6019897461
   447 373675628.0609922409      2112.0266113281
   448 373675628.0609922409      1846.7337646484
   449 373675628.0609922409      2628.4953613281
   450 373675628.0609922409      2148.8718261719
   451 373675628.0609922409      2738.4729003906
   452 373675631.1020123959      1902.7303466797
   453 373675631.1020123959      3150.1794433594
   454 373675631.1020123959      1915.1081542969
   455 373675631.1020123959      4393.5825195312
   456 373675631.1020123959      1908.4989013672
   457 373675631.1020123959      1330.0029296875
   458 373675631.1020123959      1376.9234619141
   459 373675631.1020123959      1907.9842529297
   460 373675631.1020123959      2946.3044433594
   461 373675631.1020123959      3144.0380859375
   462 373675631.1020123959      3771.1906738281
   463 373675631.1020123959      2107.3061523438
   464 373675634.1430225968      4015.2172851562
   465 373675634.1430225968      1816.2491455078
   466 373675634.1430225968      1903.0529785156
   467 373675634.1430225968      1793.9086914062
   468 373675634.1430225968      1856.8099365234
   469 373675634.1430225968       868.1303100586
   470 373675634.1430225968      1876.4930419922
   471 373675634.1430225968      1711.2185058594
   472 373675634.1430225968      1901.2274169922
   473 373675634.1430225968      1555.6781005859
   474 373675634.1430225968      1797.6630859375
   475 373675634.1430225968      2812.3269042969
   476 373675637.1840426326      1401.1816406250
   477 373675637.1840426326      3186.7736816406
   478 373675637.1840426326      2084.7453613281
   479 373675637.1840426326       1940.121093750
   480 373675637.1840426326      1947.5457763672
   481 373675637.1840426326      4611.5644531250
   482 373675637.1840426326      1765.4663085938
   483 373675640.2250528932      1957.4880371094
   484 373675640.2250528932      1874.2545166016
   485 373675640.2250528932      3138.5952148438
   486 373675640.2250528932      1236.0875244141
   487 373675640.2250528932      1797.6268310547
   488 373675640.2250528932      1780.4776611328
   489 373675640.2250528932      1840.7237548828
   490 373675640.2250528932      1514.7117919922
   491 373675640.2250528932      2573.1408691406
   492 373675640.2250528932       725.1065063477
   493 373675640.2250528932      2564.9877929688
   494 373675640.2250528932      1976.2769775391
   495 373675640.2250528932      2507.7192382812
   496 373675640.2250528932      4297.2675781250
   497 373675640.2250528932      1879.1375732422
   498 373675640.2250528932      1826.4161376953
   499 373675640.2250528932      1740.5113525391
   500 373675643.2660729885      1772.1546630859
   501 373675643.2660729885      1941.0155029297
   502 373675643.2660729885      1965.6381835938
   503 373675643.2660729885      1699.0367431641
   504 373675643.2660729885      1848.6861572266
   505 373675643.2660729885      1726.6489257812
   506 373675643.2660729885      1811.1306152344
   507 373675643.2660729885      1772.5915527344
   508 373675643.2660729885      2458.2263183594
   509 373675643.2660729885      2426.2895507812
   510 373675646.3070831895      1805.5783691406
   511 373675646.3070831895      1955.8577880859
   512 373675646.3070831895      2291.8986816406
   513 373675646.3070831895      2379.4770507812
   514 373675646.3070831895      2168.2597656250
   515 373675646.3070831895      1660.1529541016
   516 373675646.3070831895      2047.0616455078
   517 373675646.3070831895      2464.8098144531
   518 373675646.3070831895       3771.597656250
   519 373675646.3070831895      1909.2432861328
   520 373675646.3070831895      2514.4382324219
   521 373675646.3070831895       2483.433593750
   522 373675646.3070831895      1917.5300292969
   523 373675649.3481033444      1854.9038085938
   524 373675649.3481033444      1921.7324218750
   525 373675649.3481033444      2335.9643554688
   526 373675649.3481033444      2008.9169921875
   527 373675649.3481033444      1144.9029541016
   528 373675649.3481033444      2093.8120117188
   529 373675649.3481033444      2028.3654785156
   530 373675649.3481033444      1739.3334960938
   531 373675652.3891135454      1504.5848388672
   532 373675652.3891135454      1888.8280029297
   533 373675652.3891135454      1309.3651123047
   534 373675652.3891135454          1739.031250
   535 373675652.3891135454      1912.1983642578
   536 373675652.3891135454      1900.3005371094
   537 373675652.3891135454      1900.9001464844
   538 373675652.3891135454      1870.8879394531
   539 373675652.3891135454      1940.2373046875
   540 373675655.4301335812      1839.9267578125
   541 373675655.4301335812      2526.1381835938
   542 373675655.4301335812      3869.1689453125
   543 373675655.4301335812      1850.2867431641
   544 373675655.4301335812      1914.8016357422
   545 373675655.4301335812      2946.0649414062
   546 373675655.4301335812      1860.0166015625
   547 373675655.4301335812      1652.7012939453
   548 373675655.4301335812      2884.0034179688
   549 373675655.4301335812      1797.3090820312
   550 373675658.4711637497       1179.417968750
   551 373675658.4711637497      1898.3381347656
   552 373675658.4711637497       990.4407958984
   553 373675658.4711637497      1428.0922851562
   554 373675658.4711637497       966.5931396484
   555 373675658.4711637497      1676.0920410156
   556 373675658.4711637497      1320.1510009766
   557 373675658.4711637497      1804.5388183594
   558 373675658.4711637497      2729.6943359375
   559 373675658.4711637497      1268.7052001953
   560 373675661.5121639371      2418.5041503906
   561 373675661.5121639371      1852.4534912109
   562 373675661.5121639371      1640.0577392578
   563 373675661.5121639371      3001.1865234375
   564 373675661.5121639371      1051.5098876953
   565 373675661.5121639371      2568.1623535156
   566 373675661.5121639371      1826.9464111328
   567 373675661.5121639371      1892.7707519531
   568 373675661.5121639371      1830.9066162109
   569 373675661.5121639371      1855.3646240234
   570 373675661.5121639371      1826.5338134766
   571 373675664.5531939864      1852.3692626953
   572 373675664.5531939864      1660.1520996094
   573 373675664.5531939864      1084.8055419922
   574 373675664.5531939864      2041.3552246094
   575 373675664.5531939864      1873.2485351562
   576 373675664.5531939864      3698.6999511719
   577 373675664.5531939864      1900.1229248047
   578 373675664.5531939864      2063.3293457031
   579 373675664.5531939864      1976.9663085938
   580 373675667.5941941738      1259.7456054688
   581 373675667.5941941738       1698.292968750
   582 373675667.5941941738      1524.6873779297
   583 373675667.5941941738      2383.6120605469
   584 373675667.5941941738      1855.3255615234
   585 373675667.5941941738      1814.5831298828
   586 373675667.5941941738      5656.2275390625
   587 373675667.5941941738      2464.3364257812
   588 373675667.5941941738      1911.7322998047
   589 373675667.5941941738      1228.6706542969
   590 373675667.5941941738      1007.3467407227
   591 373675670.6352044940      1929.6556396484
   592 373675670.6352044940      4377.4238281250
   593 373675670.6352044940      2523.3332519531
   594 373675670.6352044940      1843.6567382812
   595 373675670.6352044940          2622.656250
   596 373675670.6352044940      2249.3166503906
   597 373675670.6352044940      1277.2651367188
   598 373675670.6352044940       2093.886718750
   599 373675670.6352044940      1798.8664550781
   600 373675670.6352044940      1940.1440429688
   601 373675670.6352044940      2375.2507324219
   602 373675670.6352044940      1933.4074707031
   603 373675670.6352044940      2000.5177001953
   604 373675673.6762245297      1871.1934814453
   605 373675673.6762245297      1856.5578613281
   606 373675673.6762245297       909.1436157227
   607 373675673.6762245297      1890.7974853516
   608 373675673.6762245297      1802.0889892578
   609 373675673.6762245297      2421.2124023438
   610 373675673.6762245297      6169.0947265625
   611 373675673.6762245297      1057.8341064453
   612 373675676.7172546387      1688.5921630859
   613 373675676.7172546387      1354.3282470703
   614 373675676.7172546387      1465.1964111328
   615 373675676.7172546387      1884.6455078125
   616 373675676.7172546387      2500.5439453125
   617 373675676.7172546387      1708.3284912109
   618 373675676.7172546387      2072.9838867188
   619 373675679.7582548857      1823.7038574219
   620 373675679.7582548857      1891.3425292969
   621 373675679.7582548857      2974.8605957031
   622 373675679.7582548857      1935.7912597656
   623 373675679.7582548857      3647.9694824219
   624 373675679.7582548857      1934.9715576172
   625 373675679.7582548857      1233.6707763672
   626 373675679.7582548857      1853.7310791016
   627 373675679.7582548857         1819.5156250
   628 373675679.7582548857      1931.5725097656
   629 373675679.7582548857       1458.972656250
   630 373675682.7992849350      1770.1762695312
   631 373675682.7992849350      2133.5676269531
   632 373675682.7992849350      1852.4680175781
   633 373675682.7992849350      4055.6787109375
   634 373675682.7992849350      1374.6848144531
   635 373675682.7992849350       960.8945922852
   636 373675685.8402851224      1907.2668457031
   637 373675685.8402851224      2430.4973144531
   638 373675685.8402851224      1834.1724853516
   639 373675685.8402851224      2020.3118896484
   640 373675685.8402851224      2406.7592773438
   641 373675685.8402851224      1972.4024658203
   642 373675685.8402851224      1940.0678710938
   643 373675685.8402851224      3837.6359863281
   644 373675685.8402851224      1758.8610839844
   645 373675685.8402851224      1274.8826904297
   646 373675688.8813152909      1442.4365234375
   647 373675688.8813152909      1405.8900146484
   648 373675688.8813152909      4256.1020507812
   649 373675688.8813152909      1852.1688232422
   650 373675688.8813152909      1889.7198486328
   651 373675688.8813152909      2072.3029785156
   652 373675691.9223154783      1115.5930175781
   653 373675691.9223154783       729.3788452148
   654 373675691.9223154783      1917.9835205078
   655 373675691.9223154783      1430.1469726562
   656 373675691.9223154783      2967.0263671875
   657 373675691.9223154783      2195.8894042969
   658 373675691.9223154783      2367.2116699219
   659 373675691.9223154783      1749.2297363281
   660 373675691.9223154783      2380.3620605469
   661 373675691.9223154783      2507.0708007812
   662 373675694.9633455276      2185.1645507812
   663 373675694.9633455276      2400.7810058594
   664 373675694.9633455276      2763.5922851562
   665 373675694.9633455276      1910.2307128906
   666 373675694.9633455276      2490.9421386719
   667 373675694.9633455276      1852.6306152344
   668 373675694.9633455276      3132.4560546875
   669 373675694.9633455276      1873.0765380859
   670 373675694.9633455276      2055.6064453125
   671 373675694.9633455276      1832.3482666016
   672 373675694.9633455276      1409.0131835938
   673 373675694.9633455276      1368.3670654297
   674 373675694.9633455276      1545.8562011719
   675 373675694.9633455276      1725.8083496094
   676 373675698.0043457747       3285.863281250
   677 373675698.0043457747      2682.7248535156
   678 373675698.0043457747      2051.0324707031
   679 373675698.0043457747      1628.8278808594
   680 373675698.0043457747      1920.5031738281
   681 373675698.0043457747      1893.5180664062
   682 373675698.0043457747      1861.8903808594
   683 373675698.0043457747      3148.0942382812
   684 373675698.0043457747      1719.6365966797
   685 373675698.0043457747      1946.6693115234
   686 373675698.0043457747      1904.0490722656
   687 373675698.0043457747      1907.6164550781
   688 373675698.0043457747      1822.9855957031
   689 373675701.0453758836      1714.6147460938
   690 373675701.0453758836      1777.5369873047
   691 373675701.0453758836      3389.6569824219
   692 373675701.0453758836      1672.4636230469
   693 373675701.0453758836      2053.6145019531
   694 373675701.0453758836       2392.496093750
   695 373675701.0453758836      4100.9291992188
   696 373675701.0453758836      1938.8503417969
   697 373675701.0453758836      2094.5747070312
   698 373675701.0453758836      2429.8669433594
   699 373675701.0453758836      5401.2387695312
   700 373675701.0453758836      2345.1667480469
